zipcode,borough,neighborhoods,year,week_start,week_of_year,week_sin,week_cos,season,latitude,longitude,temp_mean,temp_max,temp_min,humidity_mean,precip_sum,temp_mean_lag7,temp_mean_lag14,humidity_mean_lag7,precip_7d,precip_14d,degree_days_14d,positives_last_1w,positives_last_2_4w,zip_detection_status,positive_count,elevated
11005,Queens,Little Neck,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.75664,-73.71424,26.2,30.929,22.257,59.571,32.3,22.929,28.143,78.714,61.7,94.0,216.6,0,0,Detected earlier this season,1,1
11005,Queens,Little Neck,2026,2026-07-20,29,-0.3546,-0.935,summer,40.75664,-73.71424,23.657,28.571,18.986,56.429,26.1,26.2,22.929,59.571,32.3,58.4,189.6,1,0,Detected earlier this season,1,1
11005,Queens,Little Neck,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.75664,-73.71424,23.6,27.429,20.629,80.857,47.7,23.657,26.2,56.429,26.1,73.8,189.5,1,1,Detected earlier this season,0,0
11005,Queens,Little Neck,2026,2026-08-03,31,-0.5681,-0.823,summer,40.75664,-73.71424,25.971,30.571,22.214,75.429,49.0,23.6,23.657,80.857,47.7,96.7,190.0,0,2,Detected earlier this season,0,0
11005,Queens,Little Neck,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.75664,-73.71424,25.371,30.229,20.671,63.571,29.7,25.971,23.6,75.429,49.0,78.7,200.3,0,2,Detected earlier this season,0,0
11005,Queens,Little Neck,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.75664,-73.71424,23.28,27.5,19.76,81.2,74.1,25.371,25.971,63.571,29.7,103.8,181.5,0,1,Detected earlier this season,0,0
11040,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.74535,-73.68029,21.443,28.057,15.714,52.571,7.5,18.2,18.786,65.429,4.2,11.7,92.4,0,0,Not detected,0,0
11040,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.74535,-73.68029,23.629,28.829,19.786,63.143,11.3,21.443,18.2,52.571,7.5,18.8,126.5,0,0,Not detected,0,0
11040,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.74535,-73.68029,22.9,27.571,18.157,52.857,17.6,23.629,21.443,63.143,11.3,28.9,159.1,0,0,Not detected,0,0
11040,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.74535,-73.68029,22.214,26.186,18.743,76.571,78.1,22.9,23.629,52.857,17.6,95.7,162.2,0,0,Not detected,0,0
11040,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.74535,-73.68029,28.143,33.9,23.657,63.286,37.9,22.214,22.9,76.571,78.1,116.0,191.3,0,0,Not detected,0,0
11040,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74535,-73.68029,22.929,26.643,19.629,78.714,61.7,28.143,22.214,63.286,37.9,99.6,191.6,0,0,Not detected,0,0
11040,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74535,-73.68029,26.2,30.929,22.257,59.571,32.3,22.929,28.143,78.714,61.7,94.0,216.6,0,0,Not detected,0,0
11040,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.74535,-73.68029,23.657,28.571,18.986,56.429,26.1,26.2,22.929,59.571,32.3,58.4,189.6,0,0,Not detected,0,0
11040,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74535,-73.68029,23.6,27.429,20.629,80.857,47.7,23.657,26.2,56.429,26.1,73.8,189.5,0,0,Not detected,0,0
11040,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.74535,-73.68029,25.971,30.571,22.214,75.429,49.0,23.6,23.657,80.857,47.7,96.7,190.0,0,0,Not detected,0,0
11040,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74535,-73.68029,25.371,30.229,20.671,63.571,29.7,25.971,23.6,75.429,49.0,78.7,200.3,0,0,Not detected,0,0
11040,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74535,-73.68029,23.28,27.5,19.76,81.2,74.1,25.371,25.971,63.571,29.7,103.8,181.5,0,0,Not detected,0,0
11096,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.62135,-73.75699,21.314,26.671,16.443,52.714,8.7,18.671,18.857,63.0,4.9,13.6,94.5,0,0,Not detected,0,0
11096,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.62135,-73.75699,23.529,27.086,20.257,63.571,8.5,21.314,18.671,52.714,8.7,17.2,127.6,0,0,Not detected,0,0
11096,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.62135,-73.75699,22.943,27.086,18.714,53.571,17.3,23.529,21.314,63.571,8.5,25.8,157.4,0,0,Not detected,0,0
11096,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.62135,-73.75699,22.157,25.329,19.329,77.714,63.0,22.943,23.529,53.571,17.3,80.3,161.3,0,0,Not detected,0,0
11096,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.62135,-73.75699,27.471,31.214,23.914,66.714,26.1,22.157,22.943,77.714,63.0,89.1,186.2,0,0,Not detected,0,0
11096,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.62135,-73.75699,23.186,26.343,20.143,78.0,69.0,27.471,22.157,66.714,26.1,95.1,188.1,0,0,Not detected,0,0
11096,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.62135,-73.75699,26.486,30.343,22.886,59.143,33.0,23.186,27.471,78.0,69.0,102.0,215.9,0,0,Not detected,0,0
11096,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.62135,-73.75699,23.543,27.343,19.543,58.143,28.5,26.486,23.186,59.143,33.0,61.5,192.0,0,0,Not detected,0,0
11096,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.62135,-73.75699,23.757,26.871,21.171,80.857,51.6,23.543,26.486,58.143,28.5,80.1,192.1,0,0,Not detected,0,0
11096,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.62135,-73.75699,26.157,29.657,22.8,75.0,41.3,23.757,23.543,80.857,51.6,92.9,191.6,0,0,Not detected,0,0
11096,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.62135,-73.75699,25.214,28.914,21.671,66.286,22.4,26.157,23.757,75.0,41.3,63.7,201.6,0,0,Not detected,0,0
11096,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.62135,-73.75699,23.58,27.24,20.32,81.0,74.3,25.214,26.157,66.286,22.4,96.7,182.9,0,0,Not detected,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-06-01,22,0.4647,-0.8855,summer,40.74711,-73.93971,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Detected in the past 2 weeks,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-06-08,23,0.3546,-0.935,summer,40.74711,-73.93971,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Detected in the past 2 weeks,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-06-15,24,0.2393,-0.9709,summer,40.74711,-73.93971,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Detected in the past 2 weeks,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-06-22,25,0.1205,-0.9927,summer,40.74711,-73.93971,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Detected in the past 2 weeks,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-06-29,26,-0.0,-1.0,summer,40.74711,-73.93971,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Detected in the past 2 weeks,0,0
11101,Queens,"Blissville, Dutch Kills",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74711,-73.93971,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Detected in the past 2 weeks,1,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74711,-73.93971,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,1,0,Detected in the past 2 weeks,1,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-07-20,29,-0.3546,-0.935,summer,40.74711,-73.93971,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,1,1,Detected in the past 2 weeks,2,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74711,-73.93971,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,2,2,Detected in the past 2 weeks,1,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-08-03,31,-0.5681,-0.823,summer,40.74711,-73.93971,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,1,4,Detected in the past 2 weeks,1,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74711,-73.93971,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,1,4,Detected in the past 2 weeks,1,1
11101,Queens,"Blissville, Dutch Kills",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74711,-73.93971,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,1,4,Detected in the past 2 weeks,0,0
11102,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.7716,-73.9256,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
11102,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.7716,-73.9256,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
11102,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.7716,-73.9256,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
11102,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.7716,-73.9256,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
11102,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.7716,-73.9256,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
11102,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.7716,-73.9256,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
11102,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.7716,-73.9256,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
11102,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.7716,-73.9256,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
11102,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.7716,-73.9256,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
11102,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.7716,-73.9256,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
11102,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.7716,-73.9256,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
11102,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.7716,-73.9256,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
11103,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.7626,-73.91328,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
11103,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.7626,-73.91328,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
11103,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.7626,-73.91328,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
11103,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.7626,-73.91328,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
11103,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.7626,-73.91328,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
11103,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.7626,-73.91328,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
11103,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.7626,-73.91328,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
11103,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.7626,-73.91328,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
11103,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.7626,-73.91328,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
11103,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.7626,-73.91328,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
11103,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.7626,-73.91328,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
11103,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.7626,-73.91328,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
11104,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.74484,-73.92047,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
11104,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.74484,-73.92047,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
11104,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.74484,-73.92047,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
11104,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.74484,-73.92047,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
11104,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.74484,-73.92047,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
11104,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74484,-73.92047,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
11104,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74484,-73.92047,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
11104,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.74484,-73.92047,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
11104,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74484,-73.92047,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
11104,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.74484,-73.92047,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
11104,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74484,-73.92047,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
11104,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74484,-73.92047,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
11105,Queens,Steinway,2026,2026-06-01,22,0.4647,-0.8855,summer,40.77909,-73.90652,22.786,29.029,16.843,46.143,8.5,19.457,20.257,57.857,5.0,13.5,116.2,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-06-08,23,0.3546,-0.935,summer,40.77909,-73.90652,25.071,30.514,20.571,55.714,12.8,22.786,19.457,46.143,8.5,21.3,153.7,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-06-15,24,0.2393,-0.9709,summer,40.77909,-73.90652,23.214,27.871,18.457,51.714,19.2,25.071,22.786,55.714,12.8,32.0,179.8,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-06-22,25,0.1205,-0.9927,summer,40.77909,-73.90652,22.471,25.957,19.329,74.429,56.4,23.214,25.071,51.714,19.2,75.6,174.9,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-06-29,26,-0.0,-1.0,summer,40.77909,-73.90652,28.743,34.329,23.8,61.857,44.1,22.471,23.214,74.429,56.4,100.5,199.6,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.77909,-73.90652,23.143,26.914,20.043,79.571,86.3,28.743,22.471,61.857,44.1,130.4,198.5,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.77909,-73.90652,26.343,31.0,22.214,58.714,48.1,23.143,28.743,79.571,86.3,134.4,222.5,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-07-20,29,-0.3546,-0.935,summer,40.77909,-73.90652,23.871,28.914,19.186,57.143,12.4,26.343,23.143,58.714,48.1,60.5,193.1,0,0,Detected in the past 2 weeks,0,0
11105,Queens,Steinway,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.77909,-73.90652,23.871,28.029,20.857,78.714,69.5,23.871,26.343,57.143,12.4,81.9,193.9,0,0,Detected in the past 2 weeks,1,1
11105,Queens,Steinway,2026,2026-08-03,31,-0.5681,-0.823,summer,40.77909,-73.90652,26.3,31.114,22.357,73.143,48.3,23.871,23.871,78.714,69.5,117.8,195.2,1,0,Detected in the past 2 weeks,1,1
11105,Queens,Steinway,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.77909,-73.90652,25.4,30.329,21.086,64.0,20.3,26.3,23.871,73.143,48.3,68.6,203.7,1,1,Detected in the past 2 weeks,1,1
11105,Queens,Steinway,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.77909,-73.90652,23.56,28.0,19.9,78.8,43.8,25.4,26.3,64.0,20.3,64.1,185.0,1,2,Detected in the past 2 weeks,0,0
11106,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.76221,-73.93153,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
11106,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.76221,-73.93153,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
11106,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.76221,-73.93153,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
11106,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.76221,-73.93153,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
11106,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.76221,-73.93153,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
11106,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.76221,-73.93153,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
11106,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.76221,-73.93153,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
11106,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.76221,-73.93153,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
11106,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.76221,-73.93153,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
11106,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.76221,-73.93153,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
11106,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.76221,-73.93153,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
11106,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.76221,-73.93153,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
11109,Queens,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.74662,-73.95701,22.7,29.314,16.557,47.857,7.9,19.371,20.114,60.286,5.2,13.1,114.5,0,0,Not detected,0,0
11109,Queens,,2026,2026-06-08,23,0.3546,-0.935,summer,40.74662,-73.95701,25.029,30.429,20.414,56.857,11.5,22.7,19.371,47.857,7.9,19.4,152.1,0,0,Not detected,0,0
11109,Queens,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.74662,-73.95701,23.329,28.214,18.443,52.429,18.4,25.029,22.7,56.857,11.5,29.9,179.4,0,0,Not detected,0,0
11109,Queens,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.74662,-73.95701,22.757,26.429,19.457,73.571,60.5,23.329,25.029,52.429,18.4,78.9,177.6,0,0,Not detected,0,0
11109,Queens,,2026,2026-06-29,26,-0.0,-1.0,summer,40.74662,-73.95701,28.971,34.714,23.914,61.571,37.1,22.757,23.329,73.571,60.5,97.6,203.7,0,0,Not detected,0,0
11109,Queens,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.74662,-73.95701,23.371,27.371,20.043,78.429,75.9,28.971,22.757,61.571,37.1,113.0,203.3,0,0,Not detected,0,0
11109,Queens,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.74662,-73.95701,26.757,31.586,22.4,57.286,42.7,23.371,28.971,78.429,75.9,118.6,228.4,0,0,Not detected,0,0
11109,Queens,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.74662,-73.95701,23.814,29.043,19.1,58.286,17.0,26.757,23.371,57.286,42.7,59.7,197.1,0,0,Not detected,0,0
11109,Queens,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.74662,-73.95701,23.971,28.114,20.871,78.857,73.1,23.814,26.757,58.286,17.0,90.1,196.5,0,0,Not detected,0,0
11109,Queens,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.74662,-73.95701,26.3,31.186,22.357,74.143,50.6,23.971,23.814,78.857,73.1,123.7,195.5,0,0,Not detected,0,0
11109,Queens,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.74662,-73.95701,25.371,30.243,21.143,65.714,26.7,26.3,23.971,74.143,50.6,77.3,204.6,0,0,Not detected,0,0
11109,Queens,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.74662,-73.95701,23.72,28.46,19.96,78.8,49.2,25.371,26.3,65.714,26.7,75.9,185.6,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.6937,-73.98986,22.271,28.643,16.514,49.0,9.2,19.3,19.686,60.429,4.9,14.1,109.4,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-06-08,23,0.3546,-0.935,summer,40.6937,-73.98986,24.571,29.0,20.4,58.714,9.9,22.271,19.3,49.0,9.2,19.1,145.5,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.6937,-73.98986,23.214,27.743,18.529,52.714,18.5,24.571,22.271,58.714,9.9,28.4,172.7,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.6937,-73.98986,22.571,25.957,19.429,75.143,57.5,23.214,24.571,52.714,18.5,76.0,172.7,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-06-29,26,-0.0,-1.0,summer,40.6937,-73.98986,28.743,33.871,23.929,61.857,31.0,22.571,23.214,75.143,57.5,88.5,199.8,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.6937,-73.98986,23.443,27.286,20.129,77.286,61.1,28.743,22.571,61.857,31.0,92.1,201.1,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.6937,-73.98986,26.871,31.371,22.671,56.429,42.1,23.443,28.743,77.286,61.1,103.2,228.1,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.6937,-73.98986,23.657,28.329,19.114,57.857,25.3,26.871,23.443,56.429,42.1,67.4,197.2,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.6937,-73.98986,23.871,27.557,21.014,79.429,68.5,23.657,26.871,57.857,25.3,93.8,195.7,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.6937,-73.98986,26.343,30.786,22.529,73.286,44.8,23.871,23.657,79.429,68.5,113.3,194.2,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.6937,-73.98986,25.371,29.7,21.314,65.0,26.1,26.343,23.871,73.286,44.8,70.9,204.7,0,0,Not detected,0,0
11201,Brooklyn,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.6937,-73.98986,23.66,28.08,20.22,79.6,67.5,25.371,26.343,65.0,26.1,93.6,185.6,0,0,Not detected,0,0
11203,Brooklyn,Prospect Lefferts Gardens,2026,2026-06-01,22,0.4647,-0.8855,summer,40.64957,-73.93433,22.271,28.643,16.514,49.0,9.2,19.3,19.686,60.429,4.9,14.1,109.4,0,0,Detected in the past 2 weeks,0,0
11203,Brooklyn,Prospect Lefferts Gardens,2026,2026-06-08,23,0.3546,-0.935,summer,40.64957,-73.93433,24.571,29.0,20.4,58.714,9.9,22.271,19.3,49.0,9.2,19.1,145.5,0,0,Detected in the past 2 weeks,0,0
11203,Brooklyn,Prospect Lefferts Gardens,2026,2026-06-15,24,0.2393,-0.9709,summer,40.64957,-73.93433,23.214,27.743,18.529,52.714,18.5,24.571,22.271,58.714,9.9,28.4,172.7,0,0,Detected in the past 2 weeks,0,0
