zip_code,zipcode,year,week,week_of_year,positive_detections,positive_count,elevated,week_start
11694,11694,2026,26,26,0,0,0,2026-06-29
11694,11694,2026,27,27,0,0,0,2026-07-06
11694,11694,2026,28,28,0,0,0,2026-07-13
11694,11694,2026,29,29,0,0,0,2026-07-20
11694,11694,2026,30,30,0,0,0,2026-07-27
11694,11694,2026,31,31,0,0,0,2026-08-03
11694,11694,2026,32,32,0,0,0,2026-08-10
11694,11694,2026,33,33,0,0,0,2026-08-17
11697,11697,2026,22,22,0,0,0,2026-06-01
11697,11697,2026,23,23,0,0,0,2026-06-08
11697,11697,2026,24,24,0,0,0,2026-06-15
11697,11697,2026,25,25,0,0,0,2026-06-22
11697,11697,2026,26,26,0,0,0,2026-06-29
11697,11697,2026,27,27,0,0,0,2026-07-06
11697,11697,2026,28,28,0,0,0,2026-07-13
11697,11697,2026,29,29,0,0,0,2026-07-20
11697,11697,2026,30,30,0,0,0,2026-07-27
11697,11697,2026,31,31,0,0,0,2026-08-03
11697,11697,2026,32,32,0,0,0,2026-08-10
11697,11697,2026,33,33,0,0,0,2026-08-17
